INFO 2024-05-16 09:02:52,835 autoreload 14 140407794355072 Watching for file changes with StatReloader
DEBUG 2024-05-16 09:16:27,729 autoreload 23 139881974692736 File /usr/local/lib/python3.12/lib-dynload/_hashlib.cpython-312-x86_64-linux-gnu.so first seen with mtime 1712759897.0
DEBUG 2024-05-16 09:16:27,730 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/django/utils/translation/__init__.py first seen with mtime 1713847791.2010102
DEBUG 2024-05-16 09:16:27,730 autoreload 23 139881974692736 File /usr/local/lib/python3.12/threading.py first seen with mtime 1712759888.0
DEBUG 2024-05-16 09:16:27,730 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/django/conf/urls/__init__.py first seen with mtime 1713847790.431004
DEBUG 2024-05-16 09:16:27,730 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/django/template/utils.py first seen with mtime 1713847791.19101
DEBUG 2024-05-16 09:16:27,731 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/sqlparse/cli.py first seen with mtime 1713847789.6109977
DEBUG 2024-05-16 09:16:27,731 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/mptt/templates/admin first seen with mtime 1713847792.8510232
DEBUG 2024-05-16 09:16:27,732 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/mptt/templates/admin/grappelli_mptt_change_list.html first seen with mtime 1713847792.8510232
DEBUG 2024-05-16 09:16:27,732 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/mptt/templates/admin/grappelli_mptt_change_list_results.html first seen with mtime 1713847792.8510232
DEBUG 2024-05-16 09:16:27,732 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/mptt/templates/admin/mptt_change_list.html first seen with mtime 1713847792.8510232
DEBUG 2024-05-16 09:16:27,733 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/mptt/templates/admin/mptt_change_list_results.html first seen with mtime 1713847792.8510232
DEBUG 2024-05-16 09:16:27,733 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/mptt/templates/admin/mptt_filter.html first seen with mtime 1713847792.8510232
DEBUG 2024-05-16 09:16:27,733 autoreload 23 139881974692736 File /workspace/myapp/templates/base.html first seen with mtime 1714442426.6050477
DEBUG 2024-05-16 09:16:27,734 autoreload 23 139881974692736 File /workspace/myapp/accounts/templates/accounts first seen with mtime 1714454736.436658
DEBUG 2024-05-16 09:16:27,734 autoreload 23 139881974692736 File /workspace/myapp/accounts/templates/accounts/login.html first seen with mtime 1714013326.302093
DEBUG 2024-05-16 09:16:27,735 autoreload 23 139881974692736 File /workspace/myapp/accounts/templates/accounts/register.html first seen with mtime 1714013340.1820726
DEBUG 2024-05-16 09:16:27,735 autoreload 23 139881974692736 File /workspace/myapp/accounts/templates/accounts/profile.html first seen with mtime 1714456795.3938382
DEBUG 2024-05-16 09:16:27,735 autoreload 23 139881974692736 File /workspace/myapp/accounts/templates/accounts/profile_edit.html first seen with mtime 1714026868.8704784
DEBUG 2024-05-16 09:16:27,736 autoreload 23 139881974692736 File /workspace/myapp/memorymap/templates/memorymap first seen with mtime 1714095340.754893
DEBUG 2024-05-16 09:16:27,736 autoreload 23 139881974692736 File /workspace/myapp/memorymap/templates/memorymap/article_confirm_delete.html first seen with mtime 1709702064.9159434
DEBUG 2024-05-16 09:16:27,736 autoreload 23 139881974692736 File /workspace/myapp/memorymap/templates/memorymap/article_detail.html first seen with mtime 1709702064.9159434
DEBUG 2024-05-16 09:16:27,737 autoreload 23 139881974692736 File /workspace/myapp/memorymap/templates/memorymap/article_form.html first seen with mtime 1709702064.9159434
DEBUG 2024-05-16 09:16:27,737 autoreload 23 139881974692736 File /workspace/myapp/memorymap/templates/memorymap/article_list.html first seen with mtime 1709702064.9159434
DEBUG 2024-05-16 09:16:27,737 autoreload 23 139881974692736 File /workspace/myapp/memorymap/templates/memorymap/streetview.html first seen with mtime 1709702064.9159434
DEBUG 2024-05-16 09:16:27,737 autoreload 23 139881974692736 File /workspace/myapp/memorymap/templates/memorymap/post_form.html first seen with mtime 1715742175.6528487
DEBUG 2024-05-16 09:16:27,738 autoreload 23 139881974692736 File /workspace/myapp/memorymap/templates/memorymap/base_old.html first seen with mtime 1709702064.9159434
DEBUG 2024-05-16 09:16:27,738 autoreload 23 139881974692736 File /workspace/myapp/memorymap/templates/memorymap/home.html first seen with mtime 1714026471.8810806
DEBUG 2024-05-16 09:16:27,738 autoreload 23 139881974692736 File /workspace/myapp/memorymap/templates/memorymap/post_detail.html first seen with mtime 1715455877.8188052
DEBUG 2024-05-16 09:16:27,738 autoreload 23 139881974692736 File /workspace/myapp/memorymap/templates/memorymap/post_confirm_delete.html first seen with mtime 1715742483.7244525
DEBUG 2024-05-16 09:16:27,739 autoreload 23 139881974692736 File /workspace/myapp/memorymap/templates/memorymap/search_results.html first seen with mtime 1714528733.0294235
DEBUG 2024-05-16 09:16:27,740 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/mptt/locale/da/LC_MESSAGES/django.mo first seen with mtime 1713847792.841023
DEBUG 2024-05-16 09:16:27,741 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/mptt/locale/de/LC_MESSAGES/django.mo first seen with mtime 1713847792.841023
DEBUG 2024-05-16 09:16:27,741 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/mptt/locale/es/LC_MESSAGES/django.mo first seen with mtime 1713847792.841023
DEBUG 2024-05-16 09:16:27,741 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/mptt/locale/es_AR/LC_MESSAGES/django.mo first seen with mtime 1713847792.8510232
DEBUG 2024-05-16 09:16:27,742 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/mptt/locale/fi/LC_MESSAGES/django.mo first seen with mtime 1713847792.8510232
DEBUG 2024-05-16 09:16:27,742 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/mptt/locale/fr/LC_MESSAGES/django.mo first seen with mtime 1713847792.8510232
DEBUG 2024-05-16 09:16:27,742 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/mptt/locale/hu/LC_MESSAGES/django.mo first seen with mtime 1713847792.8510232
DEBUG 2024-05-16 09:16:27,743 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/mptt/locale/it/LC_MESSAGES/django.mo first seen with mtime 1713847792.8510232
DEBUG 2024-05-16 09:16:27,743 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/mptt/locale/mn/LC_MESSAGES/django.mo first seen with mtime 1713847792.8510232
DEBUG 2024-05-16 09:16:27,744 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/mptt/locale/nb/LC_MESSAGES/django.mo first seen with mtime 1713847792.8510232
DEBUG 2024-05-16 09:16:27,744 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/mptt/locale/pl/LC_MESSAGES/django.mo first seen with mtime 1713847792.8510232
DEBUG 2024-05-16 09:16:27,744 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/mptt/locale/pt_BR/LC_MESSAGES/django.mo first seen with mtime 1713847792.8510232
DEBUG 2024-05-16 09:16:27,745 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/mptt/locale/ru/LC_MESSAGES/django.mo first seen with mtime 1713847792.8510232
DEBUG 2024-05-16 09:16:27,745 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/mptt/locale/uk/LC_MESSAGES/django.mo first seen with mtime 1713847792.8510232
DEBUG 2024-05-16 09:16:27,746 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/mptt/locale/zh_Hans/LC_MESSAGES/django.mo first seen with mtime 1713847792.8510232
DEBUG 2024-05-16 09:16:27,746 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/mptt/locale/zh_Hant/LC_MESSAGES/django.mo first seen with mtime 1713847792.8510232
DEBUG 2024-05-16 09:16:28,831 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/django/contrib/auth/migrations/0006_require_contenttypes_0002.py first seen with mtime 1713847790.7010062
DEBUG 2024-05-16 09:16:28,832 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/django/contrib/auth/migrations/0009_alter_user_last_name_max_length.py first seen with mtime 1713847790.7010062
DEBUG 2024-05-16 09:16:28,833 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/django/contrib/auth/migrations/0001_initial.py first seen with mtime 1713847790.7010062
DEBUG 2024-05-16 09:16:28,834 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/django/contrib/auth/migrations/0008_alter_user_username_max_length.py first seen with mtime 1713847790.7010062
DEBUG 2024-05-16 09:16:28,837 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/django/contrib/auth/migrations/0010_alter_group_name_max_length.py first seen with mtime 1713847790.7010062
DEBUG 2024-05-16 09:16:28,837 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/django/contrib/auth/migrations/__init__.py first seen with mtime 1713847790.7010062
DEBUG 2024-05-16 09:16:28,838 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/django/contrib/auth/migrations/0012_alter_user_first_name_max_length.py first seen with mtime 1713847790.7010062
DEBUG 2024-05-16 09:16:28,839 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/django/contrib/contenttypes/migrations/0001_initial.py first seen with mtime 1713847790.7510066
DEBUG 2024-05-16 09:16:28,840 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/django/contrib/auth/migrations/0005_alter_user_last_login_null.py first seen with mtime 1713847790.7010062
DEBUG 2024-05-16 09:16:28,841 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/django/contrib/contenttypes/migrations/__init__.py first seen with mtime 1713847790.7510066
DEBUG 2024-05-16 09:16:28,841 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/django/middleware/clickjacking.py first seen with mtime 1713847791.18101
DEBUG 2024-05-16 09:16:28,842 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/django/contrib/sessions/migrations/__init__.py first seen with mtime 1713847791.0610092
DEBUG 2024-05-16 09:16:28,843 autoreload 23 139881974692736 File /workspace/myapp/myapp/wsgi.py first seen with mtime 1709702064.9259434
DEBUG 2024-05-16 09:16:28,848 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/django/contrib/auth/migrations/0003_alter_user_email_max_length.py first seen with mtime 1713847790.7010062
DEBUG 2024-05-16 09:16:28,850 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/django/contrib/contenttypes/migrations/0002_remove_content_type_name.py first seen with mtime 1713847790.7510066
DEBUG 2024-05-16 09:16:28,852 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/django/contrib/auth/migrations/0007_alter_validators_add_error_messages.py first seen with mtime 1713847790.7010062
DEBUG 2024-05-16 09:16:28,853 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/django/contrib/sessions/migrations/0001_initial.py first seen with mtime 1713847791.0610092
DEBUG 2024-05-16 09:16:28,854 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/django/contrib/admin/migrations/0002_logentry_remove_auto_add.py first seen with mtime 1713847790.541005
DEBUG 2024-05-16 09:16:28,855 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/django/contrib/auth/migrations/0002_alter_permission_name_max_length.py first seen with mtime 1713847790.7010062
DEBUG 2024-05-16 09:16:28,855 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/django/db/models/sql/compiler.py first seen with mtime 1713847791.1610098
DEBUG 2024-05-16 09:16:28,858 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/django/contrib/auth/migrations/0004_alter_user_username_opts.py first seen with mtime 1713847790.7010062
DEBUG 2024-05-16 09:16:28,860 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/django/contrib/sessions/backends/db.py first seen with mtime 1713847791.0210087
DEBUG 2024-05-16 09:16:28,861 autoreload 23 139881974692736 File /usr/local/lib/python3.12/site-packages/django/contrib/auth/migrations/0011_update_proxy_permissions.py first seen with mtime 1713847790.7010062
DEBUG 2024-05-16 09:16:28,862 autoreload 23 139881974692736 File /usr/local/lib/python3.12/stringprep.py first seen with mtime 1712759888.0
DEBUG 2024-05-16 09:16:28,863 autoreload 23 139881974692736 File /usr/local/lib/python3.12/encodings/idna.py first seen with mtime 1712759889.0
INFO 2024-05-16 09:16:33,756 basehttp 23 139881846142656 "GET /media/%E3%83%88%E3%83%BC%E3%83%AF.jpg HTTP/1.1" 304 0
INFO 2024-05-16 09:16:33,769 basehttp 23 139881835652800 "GET /media/%E6%80%92%E9%B3%B4%E3%82%8B%E3%83%9A%E3%83%B3%E3%82%AE%E3%83%B3.jpg HTTP/1.1" 304 0
INFO 2024-05-16 09:16:33,818 basehttp 23 139881825162944 "GET /media/Media.png HTTP/1.1" 304 0
INFO 2024-05-16 09:16:33,825 basehttp 23 139881814673088 "GET /media/%E9%AB%98%E6%A9%8B%E5%90%8D%E4%BA%BA.jpg HTTP/1.1" 304 0
INFO 2024-05-16 09:16:33,826 basehttp 23 139881804183232 "GET /media/media/thumbnails/85954794-8030-4f07-9706-76f3090ed55d.png HTTP/1.1" 304 0
DEBUG 2024-05-16 09:16:33,914 base 23 139881804183232 Exception while resolving variable 'name' in template 'unknown'.
Traceback (most recent call last):
  File "/usr/local/lib/python3.12/site-packages/django/core/handlers/exception.py", line 47, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.12/site-packages/django/core/handlers/base.py", line 167, in _get_response
    callback, callback_args, callback_kwargs = self.resolve_request(request)
                                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.12/site-packages/django/core/handlers/base.py", line 290, in resolve_request
    resolver_match = resolver.resolve(request.path_info)
                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.12/site-packages/django/urls/resolvers.py", line 589, in resolve
    raise Resolver404({'tried': tried, 'path': new_path})
django.urls.exceptions.Resolver404: {'tried': [[<URLResolver <URLPattern list> (admin:admin) 'admin/'>], [<URLPattern '' [name='root']>], [<URLResolver <module 'memorymap.urls' from '/workspace/myapp/memorymap/urls.py'> (memorymap:memorymap) 'memorymap/'>], [<URLResolver <module 'accounts.urls' from '/workspace/myapp/accounts/urls.py'> (accounts:accounts) 'accounts/'>], [<URLPattern '^media/(?P<path>.*)$'>]], 'path': 'favicon.ico'}

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/usr/local/lib/python3.12/site-packages/django/template/base.py", line 829, in _resolve_lookup
    current = current[bit]
              ~~~~~~~^^^^^
TypeError: 'URLResolver' object is not subscriptable

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/usr/local/lib/python3.12/site-packages/django/template/base.py", line 837, in _resolve_lookup
    current = getattr(current, bit)
              ^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'URLResolver' object has no attribute 'name'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/usr/local/lib/python3.12/site-packages/django/template/base.py", line 843, in _resolve_lookup
    current = current[int(bit)]
                      ^^^^^^^^
ValueError: invalid literal for int() with base 10: 'name'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/usr/local/lib/python3.12/site-packages/django/template/base.py", line 848, in _resolve_lookup
